domain,size,share,conc,irr,beta_star,s,throughput,reach,switch,conc_proxy,is_extreme,behavior,share_proxy_norm,b,risk,selected,extreme_row
G,1.084527203410995,0.12403096649769703,0.16685081318762585,0.24584461031253887,0.12308991949995218,0.6306412507327751,1.3436790949470878,0.23759890934420186,0.20158288257252055,0.09409179472043713,False,0.3227620875959011,0.10611328924566647,0.1777990331102511,0.44647619715659764,True,False
G,1.0109361333412725,0.2236811516338274,0.16685081318762585,0.25942819075653195,0.10772603622462443,0.38100295686271635,0.92657165562374,0.24195461735349197,0.08600907011476566,0.0806947065552043,False,0.1356991286013346,0.21966726414962812,0.18880196034697394,0.5022943409281281,False,False
G,1.2981560070337064,0.1503602658085221,0.16685081318762585,0.16582321781983564,0.15963964251561347,0.1377175398728044,1.125267114207574,0.19226204681997522,0.19668931699530995,0.13903016732512652,False,0.0,0.1361162098533504,0.17090489618039192,0.5756900830045907,False,False
G,1.0313970832830068,0.2553975992800555,0.16685081318762585,0.15606989139530583,0.18113311083185085,0.5203398285281107,2.196930500562629,0.0,0.24294364082119496,0.06870609474051867,False,0.17910179631083928,0.25580898024521403,0.11069970539556054,0.5171645733416036,False,False
G,1.352283794832654,0.22818532518554005,0.16685081318762585,0.24710129319127686,0.2155414088229835,0.060861088971712864,1.1194380714004197,0.25172796150302856,0.5102127658547276,0.6108492588738746,False,0.31428634429452884,0.22479988693156835,0.33763685811854527,0.45301347796064023,False,False
G,1.368018127914302,0.5139550264471906,0.16685081318762585,0.4820992961348835,0.4073589632387002,0.22385826549292093,1.408398762278926,0.2664096525228348,0.6401913718387613,0.489111142902187,False,0.23390639247795117,0.5504418859007455,0.42689019232160424,0.5039092795270502,False,False
G,1.270208845603853,0.3782728539653948,0.16685081318762585,0.32106303866339997,0.25157786338984617,0.302586692929631,1.739707742553041,0.4239790383677321,0.08045629556197327,0.11720554335636663,False,0.2313182278591696,0.3958285252946888,0.3193969744269026,0.4710986321635155,True,False
G,1.126641544894236,0.23098949184175385,0.16685081318762585,0.38059111796108075,0.20976346843879834,0.12522312945979652,0.9103931041354166,0.27138920268720174,0.12580549658395626,0.17369904951889328,False,0.4211491505528028,0.22799530768940474,0.22404965004701943,0.528740965354451,False,False
G,1.018484562615916,0.06802327547352656,0.16685081318762585,0.5864472659079277,0.19594202744247452,0.24678975326008945,1.273501241467791,0.06463099520107314,0.05990546126096858,0.5457962959910786,False,0.3514642924020701,0.04229107022721358,0.13051197898509337,0.45227612423549785,True,False
G,1.0592677379789777,0.21553455333939736,0.16685081318762585,0.22468975532803379,0.12232864187012317,0.4391485323190402,1.210962585632805,0.1187318925691682,0.18260011099852214,0.4515840984572603,False,0.035939659605320265,0.21038400374208716,0.20115298401001486,0.4140219494359054,False,False
G,1.2972019488958841,0.3411474224889469,0.16685081318762585,0.34613844309662173,0.32880092194152244,0.3568066464336939,1.050066246768529,0.14638193591346715,0.43215486760232247,0.27700538219506254,False,0.4081976472937106,0.35352313159756465,0.26062669153005913,0.4455783840784029,False,False
G,2.0304359460098604,0.12218238370054119,0.16685081318762585,0.18522743465370234,0.18120037745241757,0.44066104080186813,3.070121510238054,0.1485108369225646,0.17416616746873914,0.23014302728961478,False,0.2533036594474412,0.10400678112157849,0.15347795110930176,0.4682516352598078,True,False
G,1.3421456072193412,0.20711803033875226,0.16685081318762585,0.36389915511321375,0.2861590272843039,0.6879074617855553,1.759300655942144,0.19192148285641036,0.23595904666493603,0.09387522784538216,False,0.13491094350469893,0.2007931571190903,0.18603809774170496,0.4335055092083899,True,False
G,1.0561217255409785,0.23075152513357686,0.16685081318762585,0.4392033217617632,0.2767884423597413,0.07515765022069859,0.8686343013924347,0.29948047068380135,0.09894507877424928,0.332171532465892,False,0.0,0.22772413844299144,0.2563647381044797,0.4854319303973646,False,False
G,1.996876497231285,0.23007025736208261,0.16685081318762585,0.3566079872581238,0.25186940605958896,0.32966927516787836,2.405570067218081,0.15902065502299575,0.20450657519679513,0.26831340203731313,False,0.19950361171807193,0.22694781611783515,0.1992192453749231,0.4647083173428046,True,False
G,1.4834120949102654,0.16488362308243731,0.16685081318762585,0.40298184734042297,0.20770260479673014,0.4680283604030972,0.822640347260966,0.11276809264550611,0.5678218042613041,0.235206087093578,False,0.31810477441777957,0.15266595278810277,0.20936631359073576,0.44166857259041675,False,False
G,2.4589875333568356,0.5413183688276956,0.16685081318762585,0.2652796994450282,0.2807242862580427,0.10150870155510551,4.066759086953133,0.5578691095140194,0.5368517624223607,0.6790488900659729,False,0.07156068706600843,0.5816231254510751,0.5788319785173275,0.6961914010140257,False,False
G,1.1173072928888694,0.09995040746028686,0.16685081318762585,0.013119469984158536,0.1171239390415243,0.556444596535601,1.2150966612414893,0.1225691250312778,0.053553779678741475,0.08598632509883049,False,0.19239232804927164,0.07867286660247753,0.09575533863133018,0.5128938638311248,False,False
G,1.16998146479592,0.13521854282880083,0.16685081318762585,0.31543349932312204,0.19528888376238906,0.23554827029365724,1.2105053217402504,0.07086069088949672,0.42943432894455114,0.06655691077227126,False,0.13824491153323593,0.11886182313150777,0.13600145264067384,0.5973816327232858,False,False
G,1.1448816769240555,0.11923453793485957,0.16685081318762585,0.12349132958481059,0.09071407532488701,0.04436343943941047,1.635797336800669,0.0872002952238733,0.0877108079289763,0.08832939502216586,False,0.13872221408181062,0.1006476342856777,0.09080807186483374,0.7391321224552116,False,False
G,1.6756591906337852,0.4705262286387701,0.16685081318762585,0.4460113840895713,0.37577869094276284,0.15771972991420766,1.7861226203229346,0.4783008324354795,0.09833566869887854,0.14828177710908885,False,0.3948778962948316,0.5009536425050132,0.3774664020934142,0.4828242266627054,True,False
G,1.3390037794054812,0.18213767057940258,0.16685081318762585,0.519226369011682,0.33092733700961086,0.3126166619041591,1.5498157074517982,0.4818103296061971,0.15568371642862555,0.41228152924175815,False,0.3621317017350589,0.1723273881761619,0.34509128221738666,0.4540701675652753,True,False
G,1.6543068615576226,0.21381592021278278,0.16685081318762585,0.2303117245737105,0.2252255224068545,0.06664847444410081,0.8344505609956808,0.15812571381275187,0.06667717029174329,0.12644038341134506,False,0.1770969802964008,0.20842557664371192,0.1522305984321296,0.6300456665937262,False,False
G,1.1282607081535045,0.17854374967473968,0.16685081318762585,0.3549025927750254,0.20635543539975765,0.18256628319638893,3.3587371542481854,0.562669004900284,0.19078514907258828,0.23000997168969017,False,0.08235364222702862,0.16823202193416834,0.3583783258030117,0.4728622475259591,True,False
G,1.065333559758836,0.13151099119793308,0.16685081318762585,0.21171045899924681,0.11416255370086356,0.39220601068578326,1.2295036341410153,0.005304943358743112,0.04381956163708094,0.27654138442511916,False,0.0,0.11463697172484386,0.07910060935197538,0.5186401544571547,False,False
G,2.719659314548335,0.49653975446064985,0.16685081318762585,0.4020776137415713,0.33653876375796254,0.3074284211769111,3.070355407991887,0.5187273093807595,0.4104599347411042,0.41465317483226194,False,0.4913034628440175,0.5305967310181552,0.4898434384118855,0.5643384997977927,False,False
G,1.485440769772659,0.33884423090386034,0.16685081318762585,0.4683889746208838,0.2360973131290092,0.4170858561876016,1.5068662859053992,0.2856611153480944,0.05444794641029933,0.13436525901779844,False,0.23997911215426593,0.3508985849487586,0.2445941289580468,0.4606267846279005,True,False
G,1.1107691753886844,0.15142905653142036,0.16685081318762585,0.3975503347112759,0.11422064154018208,0.20111820304139508,0.7292583682896934,0.04414365969521922,0.04811850746103193,0.1579924289374256,False,0.24451105862733466,0.1373341246495927,0.08511481848501545,0.6257009863331408,False,False
G,1.948699502966951,0.23306535524074198,0.16685081318762585,0.39895937910363644,0.3951565685217465,0.10275222971566578,2.301976459218855,0.1879975083309937,0.40268710980752237,0.5251854899944046,False,0.483652831486288,0.230360807964098,0.2813699707102607,0.4461113390694103,True,False
G,1.063987539288919,0.3600940361607914,0.16685081318762585,0.3876517080749305,0.25539591696004316,0.26858328059909325,1.303693340161501,0.34490994960872207,0.3139527893754604,0.48076897581439715,False,0.3117719652793995,0.37511329011526945,0.3681960646312209,0.4653419382601671,True,False
G,1.6673571202381774,0.043703340569557644,0.16685081318762585,0.29932799487798245,0.2963245014093584,0.27080025598912105,2.67127003459518,0.3591533635407175,0.46046043271323905,0.47595524644946663,False,0.21363589200775215,0.014577872565025015,0.305725833608985,0.439215919528101,True,False
